state,season,date,latitude,longitude,description
Florida,Spring,2007-03-15,28.80455,-81.45354, Hiker Discovers Possible Bigfoot Scat in Rock Springs State Park
Florida,Spring,2007-04-10,28.85982,-81.48534, Memory told of close encounters while working as a fence contractor near Cassia
Florida,Summer,2007-07-12,28.78028,-81.90477, Dusk sighting by hikers in Flat Island Preserve
Florida,Summer,2011-07-04,28.98491,-81.43248, Ongoing activity on a family farm near Paisley
Florida,Winter,2012-01-15,29.05872,-81.4819, Stranded motorist has a daytime close encounter with an adult and juvenile near Lake Mack
Florida,Summer,2014-08-15,29.97454,-81.55172," Driver notices ""Something out of Place"" along Hwy. 42 near Paisley"
Florida,Fall,2015-09-26,28.20249,-81.45163, Possible daylight road crossing by a blueberry farm in Central Florida
Florida,Fall,2015-11-05,29.00086,-81.64167, Tall hairy figure is seen by the roadside on SR-19 near Altoona
Florida,Summer,1973-08-23,26.59885,-81.8708," 5 children observe a very large hairy ""man"" for several minutes (N. Ft. Myers)"
Florida,Summer,1982-09-01,26.529,-81.6455, Scream Heard in a Cypress Swamp outside Ft. Myers
Florida,Summer,1983-07-01,26.7621,-81.8539, Possible Nighttime Encounter by Girls on Horseback north of Ft. Myers
Florida,Spring,2004-02-17,26.6685,-81.8768, Large bipedal creature passes child's window near Ft.Myers
Florida,Spring,2004-12-04,26.6878,-81.6143, Possible vocalization east of Ft.Myers
Florida,Fall,2009-09-14,26.67822,-81.81697, Fisherman comes face to face with tall ape-like creature in Ft. Myers
Florida,Summer,1981-08-15,29.10855,-82.75685, Brothers hear howl while trailblazing
Florida,Fall,1981-08-28,29.47368,-82.6783, Woman remembers observing a bi-pedal hair-covered adult and youth while driving near Bronson
Florida,Winter,1991-01-11,29.07718,-82.74918, Family retells documenting a possible mile-long line of tracks north of Yankeetown
Florida,Summer,1991-06-15,29.4179,-82.55556," Bigfoot runs across road, appears to be carrying a small infant Bigfoot"
Florida,Summer,1991-08-14,29.39384,-82.44225, Woman remembers two visual encounters near Williston
Florida,Fall,2000-10-01,29.191,-82.6505, Daylight sigting by a deer hunter near Gulf Hammock
Florida,Fall,2005-09-01,29.1039,-82.3722, Daylight Sighting in the Goethe State Forest
Florida,Winter,2012-01-08,29.32605,-82.61581, Hunter experiences dusk encounters in Goethe State Forest
Florida,Fall,2012-09-29,29.4694,-82.71979, Motorist passes a crouching figure outside Chiefland
Florida,Spring,2013-04-13,29.42016,-82.82335, Friends almost strike a tall manlike animal as it crosses road outside Chiefland
Florida,Fall,2016-09-11,29.23723,-83.00198, Daytime road crossing seen by twin sisters near Cedar Key
Florida,Winter,2013-03-24,30.54079,-84.91096, Motorist brakes to avoid a large hairy biped near Bristol
Florida,Winter,2017-12-15,30.5931,-83.41369, Multiple vocalizations and strange activity observed on rural north Florida property.
Florida,Summer,2017-07-10,27.35273,-82.22301, Nighttime road crossing outside Parrish
Florida,Summer,2018-06-01,27.40743,-82.12901, Possible roadside sighting in the daytime in Myakka City
Florida,Winter,1977-11-15,29.1951,-81.90875," a close-range, daytime sighting by a 67-year-old Baptist minister"
Florida,Fall,1979-10-01,29.1299,-82.58765," Possible brush nest, tracks, smell, noticed by DeMolay teens visiting rural home Dunellon"
Florida,Summer,1993-07-01,28.99487,-81.78879, Woman recalls childhood incident -- red eyes looking into window near Withlacoochee River.
Florida,Spring,1994-03-01,29.0765,-81.8945, Screams Heard While Camping in the Ocala National Forest
Florida,Summer,1997-07-25,29.19395,-81.9233, a daylight sighting by a family on a camping trip
Florida,Winter,2000-01-01,29.098,-82.42, Birder has daylight sighting in Rainbow Springs State Park.
Florida,Winter,2000-10-28,29.01175,-82.03495, Vocalizations and Footsteps heard
Florida,Spring,2004-06-15,29.43465,-81.80878, Road grader operator observes creature crossing logging road in Ocala National Forest
Florida,Fall,2004-12-03,29.07655,-81.9055, Two bipedal animals seen in the aftermath of Frances
Florida,Summer,2006-07-15,29.3143,-81.7268, Father and daughter have daytime sighting in the Ocala National Forest
Florida,Winter,2007-11-24,29.28942,-82.92592, Man camping with daughter hears unusual howls near the Oklawaha River
Florida,Spring,2008-03-15,29.36953,-81.86789, Daytime sighting from a vehicle in the Ocala National Forest near Ft. McCoy
Florida,Fall,2011-09-18,29.47529,-81.78307, Bowhunter hears a massive crash and possible screams in the Ocala National Forest
Florida,Winter,2012-02-21,29.16722,-82.01917, Daylight sighting by a retired Wildlife Officer outside Ocala
Florida,Fall,2012-11-11,28.99496,-81.59869, Dusk sighting of a bigfoot tree knocking in the Ocala National Forest
Florida,Fall,2013-10-26,29.1795,-82.0435, Nighttime sighting by a man walking his dog in a subdivision next to the Ocala National Forest
Florida,Summer,2017-08-15,29.27043,-81.69337," Multiple witnesses, daylight sighting, Hopkins Prairie, Ocala NF, next to Florida Trail"
Florida,Summer,2004-08-02,27.0099,-80.13215, Man recalls childhood evening encounter in Johnathon Dickenson State Park
Florida,Fall,2012-12-05,26.9807,-80.31353, Possible early morning encounter by a hog hunter in his truck near Jupiter
Florida,Summer,2021-11-15,27.01091,-80.10344, Motorist sighting of a Sasquatch along Hwy 1 north of Jupiter
Florida,Winter,1992-02-15,25.782,-81.07385,  Heard and then chased by creature
Florida,Spring,1995-03-15,25.39544,-80.59502, Early morning encounter during a rest stop near Florida City
Florida,Spring,2006-03-01,25.141,-80.926, Daytime sighting near Everglades National Park
Florida,Spring,2013-05-15,26.18326,-81.24751, Possible camp stalking at Bear Island Campground in Big Cypress National Preserve
Florida,Winter,2013-12-15,27.45883,-80.79379, Hunters in the Big Cypress National Preserve observe large biped traversing their recent path
Florida,Fall,1996-09-15,30.51295,-86.5065," Sighting by Five witnesses of a large, humanoid form."
Florida,Fall,2008-11-11,30.75,-86.65, Kayaker experiences frightening incidents while traveling down Yellow River
Florida,Winter,2010-12-19,30.6966,-86.7513, Motorist has daytime sighting near I-10 Exit east of Pensacola
Florida,Spring,2013-03-22,30.62555,-86.54302, Brothers see large upright creature while driving one evening south of Crestview
Florida,Summer,2019-01-21,30.71482,-86.63961, Sighting of a sasquatch next to Interstate 10 near Crestview
Florida,Winter,2020-12-26,30.6098,-86.4945, Couple observes a sasquatch YESTERDAY while hunting deer on Eglin Air Force Base
Florida,Winter,2021-01-28,30.68441,-86.55637, Possible sighting with video last THURSDAY on Eglin AFB just south Crestview
Florida,Winter,2004-01-18,27.3973,-80.8044, Woman observes small bipedal creature cross 441 near Ft. Drum
Florida,Summer,2009-05-01,27.34928,-81.03941, Possible rural encounters experienced by a young man growing up outside Okeechobee
Florida,Unknown,1955-01-01,28.043,-82.438, Early evening sighting by residents on the Hillsborough River
Florida,Winter,2006-03-04,27.37341,-81.35876, Daylight sighting by two ATV riders near Lake Placid
Florida,Unknown,1969-06-15,28.50665,-82.50591, creature sitting on a wood pile seen watching witness.
Florida,Winter,1998-01-31,29.8398,-85.0681, Woman has nighttime sighting from truck
Florida,Fall,1998-11-01,29.591,-82.929, Night time sighting by motorist near Fanning Springs
Florida,Winter,1994-12-18,30.6645,-84.60745, Daylight sighting by hunter near FL / GA border
Florida,Summer,1974-08-15,29.47035,-81.1273, A tree stump moves closer to a group of young boys
Florida,Spring,1994-04-15,30.9905,-87.1814, Fisherman in boat is approached by wading hairy hominid
Florida,Fall,1975-11-01,30.2809,-81.83705, Daylight sighting at edge of woods near fishing hole outside Jacksonville
Florida,Winter,1998-02-09,29.6699,-82.98365, Five or Six foot tall ape looking creature observed picking up road kill.
Florida,Fall,1975-09-01,26.0645,-81.3615, Possible tracks noticed by hunters in the Everglades outside Everglades City
Florida,Unknown,1986-08-15,30.05705,-81.75165, witness observed creature running across the road
Florida,Spring,1961-03-18,28.90854,-82.34611, Man recalls a possible up-close nighttime encounter on Gilchrist Island
Florida,Summer,1962-08-15,27.0047,-82.0332, Boy Scouts have sighting while camping at Quednau Ranch
Florida,Winter,2001-01-20,26.9745,-82.1475, Husband and wife have close encounter while roller blading outside Port Charlotte
Florida,Fall,2005-10-20,27.07842,-81.99105, Couple hears an unusual scream while camping overnight on the Peace River
Florida,Spring,2006-03-15,26.85451,-81.71583, City planner sees large upright animal while touring property near Punta Gorda
Florida,Winter,2012-05-07,26.91675,-81.96517," Fish stolen from a boat, possible knocks and vocalizations near Punta Gorda"
Florida,Summer,1983-07-16,28.76465,-82.42065," Father and son were out scouting for deer when they spot large eyes 8 foot off the gound, also hear loud scream."
Florida,Fall,2010-09-16,28.78812,-82.40295, Man describes several compelling incidents while hunting in the Withlacoochee State Forest
Florida,Fall,2010-10-31,28.84542,-82.20726, Possible footprint found and vocalizations heard in the Flying Eagle Wildlife Management Area
Florida,Spring,2003-07-01,30.069,-81.771, Night time sighting by three boys outside Middleburg
Florida,Spring,2004-03-18,29.98085,-81.80005, Father and daughter have nighttime sighting
Florida,Summer,2005-06-15,30.11584,-81.94118, Teens have very Close Encounter with Creature
Florida,Fall,2006-11-17,30.05287,-81.82794, Nighttime sighting by teen at Lake Asbury off HWY 739 outside Middleburg
Florida,Summer,2007-03-04,30.10139,-81.88324, Daylight sighting by two young female hikers in Jennings State Forest
Florida,Spring,2007-03-23,30.10534,-81.89438, Possible Knocks and a Vocalization Heard by Two Witnesses Near Middleburg
Florida,Summer,2007-03-29,30.03432,-81.90216, Daylight sighting by two teenagers near Middleburg
Florida,Summer,2007-08-11,30.10386,-81.89565, Brief sighting by youth with flashlight outside Middleburg
Florida,Fall,2007-10-15,30.03042,-81.90182, Teen Hears Possible Howls and Growls near Middleburg
Florida,Winter,2008-02-15,30.10851,-81.89905, Teens stumble upon creature in Jennings Forest
Florida,Fall,2008-09-04,30.0461,-81.9347, Teen hears possible knocks and vocalizations in woods across from his house outside Middleburg
Florida,Winter,2009-11-18,30.08748,-81.85762, Nighttime sighting of two upright creatures by a motorist outside Middleburg
Florida,Winter,2009-12-14,29.95301,-82.0125, Bow hunter hears possible vocalizations in the Camp Blanding Wildlife Management Area
Florida,Winter,2009-12-15,29.94011,-81.91354," Hunter watches running bipedal creature, finds possible scat in the Camp Blanding Wildlife Management Area"
Florida,Fall,2011-11-20,30.0809,-81.7624, Fishermen have possible late afternoon encounter on Black Creek
Florida,Summer,1979-08-01,25.8972,-81.3065, Morning sighting by carpenter crew near Ochopee
Florida,Winter,1983-11-19,26.15915,-81.76041," while hunting hogs near a cypress bayhead, witness saw a dark brown/black bi-pedal creature."
Florida,Summer,1987-06-01,26.283,-81.2521, Possible nightime encounter near Lake Trafford
Florida,Winter,1993-11-20,26.06885,-80.8368," Hunter reports finding strange tracks in the Everglades, near the area of the Dade County and Collier County line, between Big Cypress and Alligator Alley."
Florida,Summer,1997-07-17,25.91695,-81.29691, Series of reports (6) concerning the Skunk Ape.  Photos of the creature and footcasts
Florida,Summer,1997-10-01,25.86895,-81.1498, Possible vocalizations noted by fishermen at night off of SR 41
Florida,Spring,2001-03-01,25.84875,-81.3142, Campers hear unfamiliar vocalizations at night in the Everglades
Florida,Winter,2001-10-15,26.0079,-81.22285," Daylight sighting by motorist near Everglades City, off Turner River Road."
Florida,Spring,2004-02-21,26.01535,-81.0651, Construction worker has startling encounter outside hunting cottage
Florida,Spring,2005-04-09,25.953,-81.356, Campers report possible vocalization and footprint in Big Cypress National Preserve
Florida,Summer,2005-06-02,25.927,-81.33, Daylight sighting by motorist on U.S. 41 near I-29
Florida,Fall,2006-10-09,26.1699,-80.98849, Possible mid-day sighting by motorist on I-75  (Alligator Alley) in the Everglades
Florida,Summer,2007-07-15,26.09729,-81.71505, Man describes incidents in teen years in swamp area outside Naples
Florida,Fall,2007-12-09,25.901,-81.303, More Tracks Found in the Big Cypress Region (w/photos)
Florida,Summer,2008-09-01,25.95574,-81.48598, Daylight sighting from Hwy. 41 in the Big Cypress National Preserve
Florida,Summer,2009-08-16,26.1875,-81.69245, Man describes possible encounters off Route 41 near Ochopee
Florida,Spring,2010-04-15,26.03808,-81.64948, Frightening encounter experienced on family property outside Naples
Florida,Spring,2012-03-11,25.889,-81.3215, Possible incidents at Bear Island Campground in Big Cypress National Preserve
Florida,Winter,2012-11-04,25.76119,-80.58182, Daylight sighting of a man-like ape while target shooting in the Big Cypress National Preserve
Florida,Spring,1972-03-15,25.4817,-80.5158, Possible collision with vehicle outside Homestead
Florida,Spring,1975-06-20,25.54494,-80.47805, Memory told of a 'Hairy Man' crossing Hwy. 27 north of Homestead
Florida,Fall,1977-11-15,25.51665,-80.43689, Man describes figure looking into window outside Homestead
Florida,Fall,2010-11-10,25.73951,-80.48021, Driver spots a tall biped crossing the road just west of Miami
Florida,Spring,1994-03-01,30.4544,-81.4189, Husband and wife have nighttime road-crossing sighting
Florida,Unknown,2000-08-01,30.23693,-81.54172, Security guards have nighttime sightings outside Jacksonville
Florida,Summer,2000-09-22,30.2333,-81.52915, Security Guards have sighting while on duty near Jacksonville
